958.0,587.0
966.0,591.0
970.5,593.0
974.0,594.5
977.0,596.0
981.0,598.0
984.0,599.0
988.0,601.5
990.0,603.5
992.0,604.0
998.5,608.0
1003.0,610.5
1006.0,611.5
1007.5,613.5
1011.5,616.0
1015.0,619.5
1018.5,621.5
1019.0,624.0
1022.5,625.5
1023.5,628.0
1025.0,630.5
1025.5,631.5
1027.0,634.0
1027.0,635.5
1029.0,636.5
1029.0,637.5
1030.0,638.5
1031.0,640.0
1032.0,642.0
1032.0,642.5
1033.5,644.0
1033.5,644.5
1034.0,646.0
1034.5,646.0
1034.5,647.5
1034.0,649.0
1034.0,649.5
1034.0,650.5
1033.5,651.5
1033.0,652.5
1032.0,652.5
1031.0,653.0
1031.0,654.0
1030.0,654.0
1029.0,654.5
1028.0,654.5
1027.0,654.5
1026.0,654.5
1026.0,654.5
1026.0,655.0
1026.0,655.0
1025.0,654.5
1025.0,654.5
1025.0,655.0
1025.0,654.0
1025.0,654.5
1025.0,654.5
1025.0,654.5
1025.0,654.0
1026.0,653.5
1026.0,653.5
1026.0,653.5
1025.0,653.5
1025.0,653.0
1026.0,653.5
1026.0,653.0
1026.0,653.0
1026.0,653.0
1027.0,652.5
1027.0,651.5
1027.0,652.0
1027.5,652.0
1027.0,651.5
1028.0,651.5
1028.0,651.5
1028.0,651.0
1030.0,651.5
1029.0,651.0
1030.0,651.0
1030.0,651.0
1030.0,651.5
1031.0,652.0
1032.0,652.5
1032.0,652.5
1033.0,652.5
1034.0,653.5
1034.0,654.0
1035.0,654.5
1035.0,655.0
1036.0,655.5
1036.5,655.5
1037.5,655.5
1038.0,656.0
1039.0,657.0
1039.0,656.5
1040.0,657.5
1040.0,657.0
1040.0,657.5
1041.0,657.5
1042.0,658.0
1043.0,658.5
1043.0,658.5
1044.0,659.0
1045.0,662.0
1045.0,665.0
1046.0,671.0
1048.0,681.0
1049.0,687.0
1049.0,692.0
1051.0,705.5
1051.0,711.5
1053.5,724.5
1055.5,739.0
1056.0,746.0
1059.0,759.5
1060.5,767.5
1063.0,782.5
1065.0,798.5
1068.5,814.5
1071.0,830.0
1074.0,846.0
1076.0,854.0
1079.0,871.0
1083.0,887.5
1084.0,895.5
1087.0,903.0
1090.0,916.5
1092.0,922.0
1095.0,931.0
1097.0,934.5
1101.0,941.0
1103.0,944.5
1107.0,950.0
1108.0,952.5
1108.5,957.5
1107.5,960.0
1104.0,964.5
1099.0,969.5
1096.0,971.5
1088.5,976.0
1080.0,980.5
1076.0,982.5
1067.0,988.0
1059.0,991.5
1055.0,995.0
1046.5,999.0
1041.5,1001.5
1033.0,1007.0
1027.0,1009.0
1017.0,1013.0
1011.0,1015.5
999.0,1019.0
992.5,1021.5
979.5,1025.0
965.5,1029.0
958.5,1031.0
945.5,1035.5
939.0,1038.0
925.0,1042.5
917.0,1044.5
904.5,1049.5
891.0,1054.0
881.5,1056.0
876.0,1057.5
864.5,1062.0
857.0,1065.5
851.0,1068.5
848.0,1069.0
847.0,1068.5
0.0,0.0
842.0,1071.0
842.5,1069.5
841.5,1068.5
841.5,1065.5
842.5,1057.0
842.5,1047.5
843.0,1041.5
843.0,1027.0
845.0,1021.0
847.0,1006.5
848.5,991.5
852.0,977.0
853.0,970.5
856.0,956.0
856.0,956.0
860.0,934.0
862.5,927.5
866.0,913.0
868.0,906.0
872.0,892.5
874.0,885.5
875.5,879.0
880.5,865.5
885.0,853.5
887.5,847.0
891.5,836.0
897.0,825.5
902.5,818.0
904.5,815.5
907.5,812.5
915.0,809.0
917.0,807.0
923.0,805.5
925.5,805.5
932.5,803.5
936.5,803.0
946.5,802.5
958.0,802.0
958.0,802.0
978.0,802.0
985.0,802.5
999.5,803.0
1013.0,803.0
1021.0,804.0
1043.0,806.0
1051.0,807.0
1067.5,808.5
1083.0,810.5
1092.0,811.0
1109.0,812.5
1125.0,814.5
1141.0,816.5
1156.0,817.0
1161.5,818.5
1172.0,819.5
1176.0,820.5
1183.0,821.5
1186.0,822.0
1189.0,822.5
1195.0,823.5
1200.0,824.5
1203.0,825.0
1204.5,825.0
1209.0,826.5
1213.0,828.0
1214.5,827.5
1215.0,829.0
1219.0,829.0
1220.0,829.5
1221.0,831.0
1223.0,832.5
1224.5,833.0
1225.0,834.0
1227.0,835.0
1227.0,835.0
1228.5,838.0
1230.0,838.0
1231.0,839.0
1231.0,840.5
1232.0,843.0
1232.5,845.5
1233.5,852.0
