1057.0,538.0
1062.5,540.0
1068.5,539.5
1076.5,540.0
1080.5,540.5
1085.5,541.0
1091.0,541.0
1096.0,542.0
1099.0,542.5
1100.0,543.0
1103.0,543.5
1104.0,544.0
1106.0,545.0
1107.0,546.0
1109.0,548.5
1111.0,549.0
1112.0,551.0
1113.5,553.5
1114.0,554.0
1115.0,555.0
1117.0,557.0
1118.0,557.5
1119.0,559.5
1121.0,561.5
1122.0,563.5
1122.5,565.0
1123.0,566.0
1124.0,568.5
1126.0,572.0
1126.0,573.0
1126.0,574.5
1127.0,575.0
1127.0,575.5
1127.0,578.0
1126.0,579.0
1125.0,580.0
1125.0,581.5
1124.0,582.5
1123.0,582.5
1123.0,583.0
1122.0,584.5
1121.0,585.5
1119.0,586.0
1118.5,587.0
1117.0,587.5
1115.0,588.0
1114.5,588.0
1112.0,588.0
1111.0,589.0
1109.0,589.0
1107.0,589.0
1106.0,589.5
1103.5,589.0
1102.0,589.0
1101.0,589.0
1097.5,589.0
1096.5,588.5
1093.5,587.5
1094.0,588.0
1092.0,588.0
1089.0,588.0
1088.0,587.0
1086.0,586.5
1085.0,586.5
1083.0,586.0
1082.5,585.5
1081.0,584.0
1080.0,584.0
1079.0,583.0
1078.0,582.5
1076.0,582.0
1075.0,581.5
1074.0,581.0
1072.0,580.0
1070.0,578.5
1069.0,578.0
1067.0,577.0
1064.5,576.5
1064.0,575.0
1063.0,575.0
1061.0,573.5
1060.0,572.5
1059.0,572.0
1059.0,572.0
1058.0,571.5
1057.0,571.0
1056.0,570.5
1056.0,569.5
1055.0,570.0
1055.0,569.5
1055.0,568.5
1055.0,568.5
1055.0,567.5
1055.0,568.0
1055.0,567.5
1055.0,567.5
1055.0,567.5
1056.0,567.0
1056.0,567.0
1056.5,567.0
1057.0,567.0
1058.0,567.0
1059.0,567.0
1059.0,567.0
1059.0,567.0
1060.0,567.0
1061.5,567.5
1061.0,567.5
1062.0,567.5
1062.0,568.0
1063.0,568.5
1063.0,568.0
1063.0,569.0
1063.0,568.5
1061.0,571.5
1059.0,573.5
1051.0,581.5
1043.5,590.0
1039.0,594.0
1028.5,604.5
1023.0,611.0
1017.0,617.0
1006.0,630.0
993.0,641.5
982.0,654.5
975.0,659.5
964.5,672.5
959.0,678.0
949.0,690.0
943.0,695.0
937.0,701.0
926.5,712.5
921.0,718.0
910.0,730.5
898.5,742.0
893.0,748.0
882.0,759.5
871.0,771.0
859.0,784.0
847.0,796.5
841.5,802.5
830.0,814.5
819.0,826.5
808.0,839.0
803.0,845.5
793.0,857.5
788.0,864.0
782.0,870.0
772.0,882.0
767.0,888.0
753.0,906.0
748.0,912.0
741.0,921.5
736.0,929.5
734.0,931.5
729.5,937.0
728.0,940.0
727.0,941.5
725.5,943.0
724.5,944.5
723.5,944.5
723.0,946.0
722.0,946.0
720.5,946.0
720.5,946.5
719.0,946.5
718.5,947.0
717.0,946.5
715.5,946.5
715.5,946.5
715.0,946.5
714.5,946.0
714.0,946.0
714.0,945.0
714.0,945.5
714.0,945.0
714.5,945.0
715.0,944.0
714.5,943.0
714.0,941.5
713.0,938.0
711.0,936.0
706.5,930.0
699.5,921.0
696.0,916.5
691.5,911.0
683.0,900.5
677.0,894.5
667.5,883.0
658.5,871.5
649.0,859.0
643.0,853.5
633.5,842.0
628.5,837.0
617.5,825.5
607.5,814.0
602.5,809.0
591.5,797.5
580.5,786.0
575.0,780.0
565.0,768.5
553.5,756.5
548.5,750.5
538.0,740.0
526.0,727.0
521.0,721.5
509.5,709.5
497.0,698.5
491.0,693.0
473.0,676.0
467.0,672.0
460.0,666.0
448.0,655.5
436.5,645.0
430.0,640.5
417.5,631.0
405.0,621.5
393.5,612.0
388.0,607.0
376.0,599.0
370.5,596.0
359.5,589.5
355.0,588.0
347.5,584.5
345.5,583.5
342.0,581.0
340.0,580.0
339.0,578.5
339.0,577.5
338.5,577.5
338.5,575.5
338.0,575.0
339.0,574.5
340.0,573.0
340.5,573.0
340.5,573.0
342.0,573.5
344.0,573.0
346.0,572.5
347.0,572.5
347.0,572.5
350.0,573.0
352.0,573.5
353.0,574.0
354.0,574.0
357.0,574.5
358.5,575.0
360.0,575.5
362.0,576.5
363.0,577.5
366.0,579.0
369.0,580.5
371.0,582.5
378.0,589.0
387.0,595.0
398.0,604.0
404.0,609.0
415.0,619.5
427.0,629.5
439.0,640.0
444.5,646.0
451.0,651.0
462.0,661.0
467.0,666.0
479.5,676.5
