1243.5,231.0
1247.0,229.5
1247.0,229.5
1247.5,229.5
1249.0,229.0
1249.0,230.0
1250.0,230.0
1249.0,230.5
1248.5,230.5
1248.0,229.5
1248.0,229.0
1248.0,229.0
1247.5,228.5
1248.0,228.0
1247.5,228.0
1247.5,228.5
1248.0,227.5
1247.0,227.0
1248.0,226.5
1247.5,226.5
1247.0,226.0
1247.5,226.0
1247.0,226.5
1247.5,227.0
1247.0,227.5
1248.0,227.5
1247.5,228.5
1248.0,228.5
1248.5,228.5
1248.5,229.0
1249.0,229.5
1249.0,230.5
1249.0,230.5
1249.5,230.5
1250.0,231.0
1251.5,231.5
1252.0,231.5
1253.5,232.0
1253.5,233.0
1254.0,233.5
1255.0,234.0
1256.5,234.0
1257.5,233.5
1258.5,233.5
1260.5,234.0
1260.5,233.5
1262.5,232.0
1262.5,231.5
1262.5,230.0
1262.5,229.5
1261.5,227.5
1261.5,228.5
1260.0,227.5
1259.0,227.5
1259.0,226.5
1258.0,226.0
1257.5,225.5
1257.0,224.0
1256.0,223.5
1255.0,223.0
1255.0,222.0
1255.0,221.5
1255.0,220.0
1255.0,220.0
1256.0,220.0
1256.0,220.0
1256.0,219.0
1256.0,219.0
1255.0,223.0
1252.0,227.0
1249.0,231.0
1236.5,247.0
1218.0,269.0
1202.5,286.0
1192.5,297.5
1183.0,308.0
1168.5,323.5
1163.0,329.0
1154.0,338.5
1141.0,352.5
1127.0,367.0
1114.0,380.5
1101.5,393.0
1092.5,402.0
1084.0,410.0
1072.0,422.0
1059.5,433.5
1046.0,445.0
1032.5,456.0
1019.0,466.0
1009.0,472.5
995.0,482.0
975.5,492.0
970.5,495.5
955.5,500.5
945.5,503.0
931.0,503.0
924.0,503.0
918.5,502.5
916.5,502.0
917.5,501.5
918.0,500.0
919.5,499.0
921.5,497.0
923.5,497.0
926.5,495.5
929.5,494.0
933.5,493.5
937.5,491.5
939.5,492.0
943.5,492.0
947.0,490.5
950.5,489.5
953.5,489.5
955.5,487.5
955.5,483.5
952.5,474.5
948.5,467.0
943.0,456.5
935.0,445.0
922.0,426.5
913.5,413.0
899.0,393.5
891.0,381.0
882.5,368.0
870.0,349.5
854.0,325.5
846.5,314.5
832.5,297.5
825.0,286.5
812.5,270.5
804.0,260.5
795.0,250.5
782.5,236.0
774.0,227.0
761.0,212.5
748.0,199.0
743.0,194.5
720.5,173.0
712.0,164.0
694.0,150.5
683.5,146.0
673.0,140.0
669.5,138.0
667.0,136.0
668.0,134.0
668.5,133.0
671.0,132.5
674.0,131.0
676.5,130.5
680.5,129.5
683.5,129.0
692.0,128.0
697.0,128.0
702.5,129.0
705.5,130.0
707.5,129.5
712.0,131.0
714.5,131.0
718.5,132.0
721.0,132.0
724.5,133.0
728.0,135.0
731.0,137.0
736.5,142.0
741.5,147.0
745.5,152.5
750.0,158.0
756.5,166.5
762.5,173.0
767.0,179.5
774.0,189.5
779.0,196.0
782.0,202.5
790.0,211.0
0.0,0.0
800.0,225.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
841.5,265.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
