108.7,65.0,47.9
108.7,65.0,47.9
108.7,65.0,47.9
108.7,65.0,47.9
108.7,64.9,48.1
108.7,64.9,48.1
108.7,64.9,48.1
108.7,64.8,48.8
108.7,64.6,48.8
108.7,64.6,48.8
108.8,64.3,48.9
108.8,64.4,48.9
108.8,64.0,49.2
108.8,64.0,49.4
109.0,63.7,49.6
109.0,63.7,49.6
109.0,63.8,49.6
109.0,63.8,50.5
109.0,63.6,50.7
109.1,63.2,50.6
109.1,63.2,50.6
109.1,63.2,50.6
109.1,63.2,50.6
109.1,63.2,50.6
109.0,63.0,51.6
109.1,62.9,51.6
109.2,62.5,52.2
109.2,62.3,52.2
109.2,62.3,52.8
109.2,61.9,53.2
109.2,61.9,53.2
109.2,62.0,53.8
109.1,62.1,54.2
109.1,61.8,54.6
109.1,61.8,55.6
109.0,61.9,55.7
109.0,61.9,55.7
109.1,61.6,56.1
109.2,61.5,56.1
109.2,61.5,56.5
109.3,61.6,56.9
109.2,61.4,56.9
109.2,61.4,57.7
109.2,61.4,57.7
109.2,61.6,57.7
109.1,61.5,58.7
109.2,61.3,59.4
109.1,61.4,60.1
109.0,61.3,60.6
109.0,61.3,60.6
109.0,61.3,60.6
109.0,61.3,61.1
108.8,61.2,61.3
108.8,61.2,61.4
108.9,61.2,61.4
108.9,61.2,62.0
108.9,61.2,62.0
108.9,61.2,62.0
109.1,61.2,62.0
109.1,61.2,62.0
109.2,61.3,62.5
109.5,61.3,62.6
109.5,61.3,62.6
109.5,61.3,62.6
109.7,61.4,62.8
109.7,61.5,63.1
110.2,61.7,62.5
110.5,61.6,62.5
110.5,61.6,62.5
110.5,61.6,63.2
110.9,62.0,63.3
110.9,62.0,63.7
111.1,62.0,64.3
111.6,62.3,64.3
111.6,62.3,64.3
112.0,62.3,64.3
112.2,62.6,64.4
112.2,62.6,64.4
112.2,62.6,64.4
112.2,62.6,64.5
112.6,62.6,64.5
113.2,62.6,64.5
113.2,62.6,64.5
113.4,62.6,64.7
113.3,62.6,64.7
113.7,62.7,64.7
114.1,62.7,64.5
114.2,62.7,64.5
114.2,62.7,64.7
114.3,62.7,64.7
114.3,62.7,64.8
114.3,62.7,64.8
114.5,62.7,65.1
114.5,62.8,65.4
114.6,62.8,65.4
114.6,62.8,65.4
114.6,62.8,65.4
114.6,62.8,65.4
114.6,62.8,65.7
114.6,62.8,65.7
114.3,62.9,65.6
114.4,62.9,65.6
114.4,62.9,65.6
114.1,63.1,65.6
114.1,63.1,65.6
113.8,63.0,65.9
113.7,63.1,66.0
113.5,63.1,65.9
113.5,63.1,65.9
113.3,63.1,65.9
112.5,63.0,65.9
112.5,63.0,65.9
112.5,63.0,65.9
112.4,63.0,66.0
112.4,63.0,66.0
112.1,63.0,66.6
112.0,63.1,66.8
111.3,62.9,66.7
111.0,62.9,66.7
110.9,62.7,66.9
110.7,62.7,66.9
110.7,62.7,66.9
110.7,62.7,66.9
110.5,62.7,67.0
110.5,62.8,67.0
110.1,62.6,67.0
110.1,62.6,67.0
109.9,62.4,66.8
109.7,62.3,66.8
109.7,62.3,67.0
109.4,62.1,66.8
109.5,62.0,66.6
109.5,62.0,66.6
109.3,61.9,66.6
109.3,61.7,66.6
109.3,61.6,66.9
109.3,61.5,67.1
109.2,61.4,67.1
109.2,61.4,67.1
109.2,61.4,67.1
109.2,61.3,67.0
109.3,61.1,67.1
109.3,61.1,67.1
109.4,61.1,67.1
109.4,61.1,67.1
109.5,60.9,67.1
109.7,60.9,67.1
109.9,61.0,67.1
109.9,61.0,67.1
109.9,61.0,67.1
110.0,61.0,67.1
110.1,61.0,67.1
110.1,61.0,67.1
110.3,61.0,67.1
110.3,61.0,67.4
110.2,61.0,67.4
110.2,61.0,67.4
110.3,61.0,67.4
110.3,61.2,67.4
110.3,61.2,67.5
110.3,61.2,67.5
110.3,61.4,67.6
110.3,61.4,67.6
110.3,61.4,67.7
110.3,61.4,67.7
110.3,61.4,67.6
110.3,61.5,67.6
110.3,61.6,67.6
110.1,61.7,67.8
110.1,61.8,67.8
110.1,61.9,67.8
110.1,61.9,67.8
109.9,62.0,67.8
109.9,62.0,67.8
109.9,62.0,67.8
109.9,62.0,67.8
109.9,62.0,67.8
109.7,62.0,67.7
109.5,62.3,67.1
109.5,62.3,67.1
109.1,62.4,66.7
108.9,62.4,65.7
109.0,62.2,65.6
109.0,62.2,65.6
108.9,62.4,65.7
108.6,62.4,65.5
108.6,62.4,65.5
108.5,62.6,64.4
108.4,62.7,63.9
108.4,62.6,63.0
108.4,62.6,63.0
108.5,62.5,63.0
108.5,62.5,63.0
108.3,62.7,62.0
108.0,62.7,61.9
108.0,62.7,60.9
108.0,62.7,60.9
108.1,62.6,60.8
108.1,62.6,60.6
107.9,62.5,60.5
107.9,62.5,59.5
108.0,62.4,59.5
108.0,62.5,58.8
108.0,62.5,58.8
108.2,62.4,58.5
108.2,62.3,57.5
108.4,62.2,57.1
108.6,62.1,57.1
108.6,62.1,56.8
108.6,62.1,56.8
108.6,62.1,56.4
109.0,62.0,55.4
109.0,62.0,55.4
109.1,61.9,54.9
109.3,61.8,54.6
109.4,61.8,54.6
109.4,61.8,54.6
109.4,61.6,54.6
109.5,61.5,54.6
109.4,61.5,54.2
109.5,61.5,53.9
109.5,61.4,53.4
109.5,61.4,53.0
109.5,61.4,53.0
109.6,61.3,52.7
109.4,61.3,52.3
109.5,61.2,52.2
109.3,61.2,52.2
109.3,61.2,52.2
108.8,61.4,52.3
108.7,61.4,51.2
108.5,61.3,51.1
108.3,61.2,51.1
108.3,61.2,51.1
108.3,61.2,51.1
108.3,61.2,51.1
108.1,61.2,51.1
107.9,61.4,50.9
107.5,61.3,50.4
107.5,61.2,50.1
107.3,61.3,50.1
107.1,61.2,49.9
107.1,61.2,49.9
107.1,61.2,49.9
107.1,61.2,49.9
106.9,61.2,49.9
106.7,61.2,49.6
106.1,61.0,49.6
105.9,61.0,49.5
105.9,61.0,49.5
105.8,61.0,49.5
105.6,61.0,49.6
105.3,60.9,49.9
105.1,60.9,49.9
105.1,60.9,49.9
105.1,60.9,50.0
105.1,61.0,50.5
105.0,61.0,50.5
105.0,61.0,50.3
105.0,61.0,50.3
104.9,60.9,50.3
104.9,60.8,50.3
104.9,60.9,50.8
104.8,60.7,50.9
104.9,60.6,50.9
105.0,60.6,50.9
105.0,60.6,50.9
105.0,60.6,51.6
105.0,60.8,51.9
104.9,60.8,51.9
104.9,60.8,51.9
105.1,60.6,52.1
105.3,60.6,52.4
105.5,60.6,52.8
105.7,60.7,52.8
105.7,60.7,52.8
105.7,60.7,52.8
105.7,60.7,52.8
105.9,60.7,52.8
105.9,60.7,52.9
106.3,60.7,52.9
106.4,60.7,52.8
106.4,60.7,52.8
106.7,60.8,52.9
106.7,60.8,52.9
107.1,61.0,52.8
107.1,61.0,52.8
107.1,60.9,52.8
107.5,60.9,52.8
107.8,60.9,52.5
107.8,60.9,52.5
108.1,60.9,52.7
108.1,60.9,52.7
108.1,60.9,52.7
108.3,60.9,52.7
108.6,61.0,52.7
108.8,61.0,52.5
108.8,61.0,52.5
108.9,61.0,52.5
108.9,61.0,52.5
109.1,61.0,52.1
109.2,60.9,52.2
109.3,61.1,52.2
109.3,61.2,52.2
109.3,61.2,52.2
109.3,61.2,52.1
109.1,61.4,52.1
109.1,61.4,52.1
109.1,61.4,52.1
108.9,61.5,51.7
108.9,61.6,51.5
108.5,62.0,51.6
108.2,62.4,51.5
108.2,62.4,51.5
108.1,62.6,51.5
107.9,62.9,51.2
107.9,62.9,51.2
107.7,63.1,51.2
107.7,63.1,51.2
107.5,63.3,51.2
107.4,63.5,51.1
107.0,64.2,51.1
107.0,64.2,51.0
106.6,64.8,50.9
106.3,65.2,50.9
106.3,65.2,50.6
105.9,65.9,50.7
105.9,65.9,50.8
105.9,65.9,50.8
105.7,66.3,50.8
105.7,66.3,50.8
105.7,66.3,50.8
104.9,67.5,50.9
104.4,68.3,51.0
104.4,68.3,50.8
103.9,69.2,51.0
103.7,69.7,51.1
103.7,69.7,50.9
103.5,70.3,51.0
103.5,70.3,51.0
102.8,71.6,51.2
102.8,71.6,51.2
102.2,72.6,51.3
102.2,72.6,51.7
102.0,73.2,51.9
101.6,73.7,52.0
101.6,73.7,52.0
101.6,73.7,52.0
101.4,74.2,52.0
101.0,74.7,52.0
100.4,75.8,52.1
100.4,75.8,52.1
100.4,75.8,51.9
99.8,76.9,52.0
99.8,76.9,51.9
99.4,77.3,51.9
98.6,78.5,52.0
98.6,78.5,52.0
98.6,78.5,52.0
98.6,78.5,51.8
98.6,78.5,51.8
98.6,78.5,51.7
98.2,78.9,51.5
98.2,78.9,51.5
97.9,79.5,51.4
97.4,79.9,51.4
97.4,79.9,51.1
96.5,80.9,50.7
96.5,80.9,50.9
96.5,80.9,50.9
96.5,80.9,50.6
96.5,80.9,50.6
96.0,81.3,50.6
95.5,81.9,50.6
95.5,81.9,50.6
94.9,82.1,50.8
94.9,82.1,50.8
94.9,82.1,50.5
94.9,82.1,50.3
94.9,82.1,50.3
88.7,86.2,50.9
88.7,86.2,50.9
88.7,86.2,50.2
88.0,86.7,50.0
88.0,86.7,50.3
85.9,88.0,50.2
85.9,88.0,50.2
85.9,88.0,50.2
80.0,92.7,50.5
80.0,92.7,50.0
80.0,92.7,50.0
79.2,93.4,50.3
78.7,93.8,50.4
78.0,94.5,49.9
78.0,94.5,49.9
76.1,96.6,50.7
76.1,96.5,50.7
75.6,97.2,50.7
75.6,97.2,50.7
75.1,97.9,50.8
75.1,97.9,50.8
73.3,100.2,50.6
73.3,100.2,50.9
72.7,100.8,50.6
72.2,101.5,50.6
71.3,102.5,51.0
71.4,102.5,50.5
70.8,102.9,50.6
70.8,102.9,50.6
70.5,103.3,50.8
70.5,103.3,50.8
70.3,103.5,51.1
70.1,103.6,51.1
70.1,103.4,51.1
70.1,103.4,51.1
70.1,103.4,51.1
70.3,102.7,51.1
70.3,102.7,51.1
70.3,102.7,51.1
70.6,102.1,51.0
70.9,101.6,51.0
70.9,101.6,51.0
71.3,100.7,50.9
71.3,100.7,50.9
71.3,100.7,50.9
72.4,98.6,50.8
72.4,98.6,50.8
72.7,98.1,50.8
73.0,97.7,50.4
73.4,96.7,50.5
73.4,96.7,50.5
73.4,96.6,50.5
73.6,96.2,50.3
73.9,95.7,50.3
73.9,95.7,50.5
74.0,95.3,50.5
74.2,94.9,50.8
74.2,94.9,50.8
74.2,94.9,50.8
74.2,94.9,50.9
74.8,93.6,50.7
75.0,93.4,50.7
75.0,93.4,50.5
75.0,93.1,50.8
75.2,92.7,50.8
75.2,92.7,51.0
75.3,92.4,51.6
75.4,92.2,51.8
75.4,92.2,51.8
75.5,91.8,51.7
75.5,91.8,51.7
75.5,91.8,51.7
75.5,91.8,51.7
75.5,91.8,51.7
75.5,91.5,51.7
75.5,91.5,51.7
75.5,91.4,51.2
75.4,91.3,51.2
75.4,91.3,51.2
75.5,91.3,51.0
75.3,91.3,50.9
75.2,91.3,51.0
75.2,91.3,51.0
75.2,91.3,51.0
75.2,91.4,50.9
75.2,91.4,50.1
75.0,91.3,50.1
74.5,91.6,49.9
74.5,91.6,50.1
74.3,91.4,49.9
74.1,91.6,49.9
74.1,91.6,49.9
74.1,91.6,49.9
73.7,91.7,49.9
73.1,91.7,50.1
72.9,91.5,50.1
72.3,91.4,50.2
72.3,91.4,50.2
72.3,91.4,50.4
72.3,91.4,50.4
72.0,91.3,50.2
72.0,91.3,50.2
71.6,91.0,50.4
71.5,90.9,50.5
71.4,90.8,50.5
71.4,90.8,50.5
71.3,90.4,51.0
71.3,90.0,51.1
71.3,90.0,51.1
71.2,89.6,51.1
71.2,89.6,51.1
71.2,89.4,51.4
71.2,89.2,51.7
71.3,89.2,51.6
71.2,89.2,51.6
71.2,88.5,51.7
71.2,88.5,51.7
71.3,88.0,51.7
71.3,87.8,51.8
71.4,87.8,51.8
71.4,87.8,51.8
71.4,87.6,51.8
71.4,87.6,51.8
71.4,87.6,51.3
71.3,87.4,51.3
71.3,87.4,51.4
71.3,86.7,51.4
71.4,86.5,51.2
71.4,86.5,51.2
71.3,86.2,51.1
71.3,86.2,51.1
71.3,86.2,51.1
71.3,86.2,51.1
71.4,86.0,51.0
71.4,85.8,51.0
71.4,85.8,50.7
71.3,85.5,50.8
71.5,85.1,50.7
71.4,85.1,50.5
71.4,85.1,50.5
71.6,84.7,50.5
71.6,84.7,50.3
71.6,84.6,50.3
71.6,84.6,50.3
71.6,84.6,50.6
71.7,84.2,50.4
71.6,84.1,50.8
71.7,84.1,50.8
71.7,84.1,50.8
71.7,83.7,50.7
71.7,83.3,50.7
71.6,82.9,51.2
71.6,83.0,51.3
71.5,82.4,51.3
71.5,82.4,51.3
71.5,82.4,51.4
71.3,82.2,51.4
71.3,82.2,52.2
71.4,82.0,52.2
71.4,82.0,52.1
71.3,81.7,51.9
71.2,81.2,51.8
71.2,81.2,51.8
71.2,81.1,51.8
71.2,81.1,51.8
71.2,80.8,51.8
71.2,80.8,51.5
71.1,80.8,51.3
71.1,80.8,51.3
71.3,80.7,51.3
71.3,80.7,51.2
71.3,80.6,50.9
71.3,80.6,50.9
71.3,80.6,50.9
71.3,80.6,50.7
71.4,80.6,50.9
71.5,80.6,50.9
71.6,80.8,50.6
71.5,80.8,50.4
71.6,80.9,50.4
71.6,80.9,50.4
71.7,80.9,50.4
71.6,81.0,50.3
71.6,81.0,50.3
71.6,81.0,50.3
71.6,81.0,50.1
71.7,81.3,50.3
71.7,81.3,50.3
71.6,81.3,50.3
71.7,81.6,50.3
71.7,81.6,50.3
71.7,81.6,50.3
71.5,81.9,50.3
71.5,81.9,50.3
71.5,81.9,50.3
71.5,82.0,50.3
71.5,82.1,50.2
71.5,82.2,50.3
71.3,82.4,50.3
71.3,82.4,50.5
71.1,82.5,50.5
71.0,82.6,51.1
71.1,82.6,51.1
71.1,82.6,51.1
70.9,82.7,51.3
70.9,82.7,51.6
70.9,82.7,51.6
70.7,82.7,51.8
70.3,83.1,51.8
70.4,83.1,51.8
69.9,83.1,51.6
69.9,83.1,51.6
69.6,83.1,51.5
69.6,83.1,51.5
69.6,83.1,51.5
69.6,83.1,51.5
69.3,82.8,51.5
69.2,82.8,51.2
69.2,82.8,50.8
68.7,82.5,50.8
68.7,82.5,50.7
68.5,82.4,50.7
68.3,82.0,50.8
68.3,82.0,50.5
68.1,81.9,50.5
68.1,81.9,50.5
68.1,81.9,50.3
67.9,81.7,50.1
67.9,81.7,50.1
67.8,81.3,50.0
67.8,81.2,49.9
67.8,81.2,50.1
67.8,81.0,50.1
67.8,81.0,49.8
67.9,80.6,49.9
67.9,80.6,49.9
67.9,80.6,49.9
67.9,80.5,49.6
68.1,80.2,49.6
68.1,80.2,49.6
68.1,80.0,49.6
68.3,79.8,49.6
68.3,79.8,49.7
68.5,79.7,49.7
68.5,79.7,49.7
68.5,79.7,49.7
68.5,79.7,49.7
68.7,79.6,49.7
69.0,79.6,49.7
69.1,79.6,49.9
69.3,79.6,50.0
69.3,79.6,50.0
69.3,79.6,50.0
69.3,79.7,50.0
69.3,79.7,50.2
69.3,79.7,50.2
69.4,79.6,50.2
69.4,79.7,50.3
69.4,79.7,50.6
69.2,79.6,51.0
69.2,79.8,51.0
69.2,79.8,51.3
69.2,79.7,51.3
69.1,79.7,51.4
69.1,79.7,51.4
69.0,79.5,51.4
68.8,79.5,51.6
68.8,79.5,51.9
68.8,79.5,51.7
68.6,79.4,51.6
68.6,79.4,51.6
68.6,79.4,51.6
68.6,79.4,51.4
68.5,79.3,51.2
68.5,79.3,51.2
68.5,79.3,51.2
68.4,79.5,50.9
68.4,79.5,50.9
68.4,79.5,50.9
68.4,79.5,50.6
68.4,79.6,50.6
68.3,79.8,50.5
68.3,79.8,50.3
68.4,79.9,50.3
68.5,80.0,50.3
68.5,80.0,50.0
68.5,80.0,50.0
68.4,80.1,50.0
68.4,80.2,50.0
68.4,80.2,49.9
68.4,80.2,49.9
68.4,80.2,49.9
68.4,80.2,49.9
68.2,80.3,50.1
68.2,80.3,49.7
68.2,80.3,49.7
67.9,80.4,49.7
67.9,80.4,49.9
67.9,80.4,49.9
67.7,80.4,50.1
67.7,80.4,50.1
67.7,80.4,49.9
67.6,80.4,49.9
67.6,80.4,49.9
67.5,80.4,49.9
67.5,80.4,49.9
67.4,80.4,49.9
67.4,80.4,49.9
67.2,80.4,49.9
67.1,80.4,50.1
66.8,80.2,50.0
66.6,80.2,50.0
66.6,80.2,50.4
66.4,80.1,50.4
66.1,80.1,50.4
66.0,80.0,50.5
65.8,79.9,50.5
65.8,79.9,50.5
65.8,79.9,50.3
65.8,79.7,50.5
65.6,79.8,50.6
65.6,79.8,50.8
65.7,79.7,50.8
65.5,79.4,50.8
65.5,79.4,50.8
65.5,79.4,50.8
65.5,79.3,51.1
65.5,79.2,51.2
65.5,79.2,51.4
65.6,79.1,51.4
65.6,79.1,51.7
65.6,79.1,51.7
65.7,79.1,51.7
65.8,79.1,51.7
65.9,79.1,51.5
65.9,79.1,51.5
66.0,79.0,51.5
66.2,79.0,51.5
66.2,79.0,51.4
66.6,78.9,51.2
66.5,78.9,51.2
66.5,78.9,51.2
66.6,78.9,50.9
66.8,78.9,50.9
67.0,78.8,50.6
67.3,78.7,50.6
67.3,78.7,50.6
67.3,78.7,50.6
67.3,78.7,50.6
67.5,78.7,50.3
67.6,78.6,50.3
67.6,78.6,50.3
67.6,78.6,50.3
67.8,78.7,50.0
67.8,78.6,49.8
67.9,78.6,49.8
68.0,78.6,49.8
68.1,78.6,49.6
68.1,78.6,49.6
68.1,78.6,49.8
68.1,78.6,49.8
68.1,78.6,49.6
68.2,78.6,49.6
68.2,78.6,49.6
68.3,78.6,49.8
68.3,78.6,49.9
68.3,78.6,49.9
68.3,78.6,50.1
68.3,78.6,50.1
68.1,78.7,50.1
68.1,78.8,50.4
68.2,79.0,50.4
68.2,79.0,50.4
68.2,79.0,50.4
67.9,79.0,50.4
67.9,79.0,50.9
67.9,79.0,50.9
67.8,79.1,51.4
67.7,79.1,51.4
67.5,79.2,51.6
67.5,79.2,51.6
67.5,79.5,51.7
67.5,79.5,51.7
67.1,79.7,51.6
67.1,79.7,51.6
67.1,79.8,51.7
66.9,80.0,51.8
66.8,80.2,51.5
66.6,80.7,51.3
66.5,80.7,51.0
66.5,80.7,51.0
66.3,81.2,51.1
66.0,82.0,51.1
66.0,82.0,50.9
65.9,82.5,51.0
65.8,83.1,50.7
65.8,83.0,50.2
65.5,83.4,50.2
65.5,83.4,50.2
65.5,83.9,50.3
65.3,84.4,50.3
65.3,84.4,50.0
64.8,85.5,50.0
64.4,86.9,50.0
64.2,87.5,50.0
64.2,87.5,49.8
64.0,88.3,49.9
63.8,89.0,49.9
63.8,89.0,49.9
63.8,89.0,49.8
63.3,90.5,49.7
62.8,92.2,49.8
62.8,92.2,49.8
62.8,92.2,49.8
62.3,94.2,49.9
62.0,95.2,50.0
62.0,95.2,50.0
61.3,98.1,49.9
61.0,99.3,50.2
61.0,99.3,50.2
60.8,100.4,50.2
60.4,102.3,50.4
60.4,102.3,50.5
60.4,102.3,50.5
60.4,102.3,50.5
60.1,103.2,50.6
60.1,103.2,50.6
60.1,103.2,50.6
59.8,104.8,51.5
59.5,106.0,51.4
59.5,106.0,51.4
59.5,106.0,51.4
59.5,105.8,51.2
59.5,105.8,51.2
59.4,105.4,51.0
59.4,105.5,51.0
59.5,105.1,51.0
59.6,104.1,51.1
59.6,104.1,51.0
59.6,103.6,50.8
59.6,103.7,50.8
59.8,101.8,50.7
59.9,101.4,50.5
59.9,100.7,50.3
59.9,100.7,50.3
59.9,100.7,50.3
60.0,99.5,50.2
60.0,98.9,50.2
60.0,98.9,49.8
60.0,98.9,49.8
60.1,98.5,49.6
60.2,97.8,49.4
60.2,97.8,49.1
60.3,96.9,48.9
60.4,96.1,48.8
60.4,96.1,49.0
