80.5,67.352.6
80.6,67.552.3
80.6,67.852.3
80.6,67.952.3
80.6,67.952.3
80.5,68.052.3
80.5,68.052.3
80.4,68.052.3
80.3,68.252.2
80.3,68.152.2
80.1,68.452.0
80.0,68.552.2
80.0,68.552.2
79.8,68.752.1
79.7,68.852.2
79.7,68.852.2
79.2,69.252.2
78.8,69.352.2
78.6,69.452.3
78.2,69.252.1
78.1,69.052.1
77.8,68.852.1
77.9,68.752.2
77.7,68.552.2
77.7,68.052.0
77.6,67.951.8
77.6,67.851.8
77.6,67.851.8
77.5,67.551.7
77.3,67.751.5
77.2,67.751.8
76.5,68.451.6
76.1,68.951.5
75.5,70.051.4
74.4,72.551.4
74.1,73.451.5
73.8,74.751.4
73.7,75.251.6
73.2,77.751.8
73.1,78.151.8
73.0,78.752.0
72.8,79.452.0
72.7,79.952.1
72.4,81.052.1
71.1,82.452.2
70.9,82.252.2
70.2,81.452.3
70.0,81.152.3
69.1,79.751.9
68.3,78.252.1
68.2,77.852.2
67.7,76.652.2
67.7,76.652.2
67.5,75.852.3
67.6,75.252.2
67.4,74.751.9
67.3,74.551.9
66.7,73.451.8
66.6,73.352.1
66.5,73.351.8
66.3,73.351.8
66.1,73.451.8
66.0,73.451.8
65.9,73.551.9
65.8,73.551.8
65.7,73.551.8
65.7,73.751.5
65.8,74.051.5
66.0,74.251.5
66.1,74.351.4
66.1,74.751.4
66.2,74.751.4
66.4,75.351.6
66.4,75.751.5
66.4,75.751.5
66.2,76.251.5
66.1,76.451.5
66.1,76.451.5
65.9,76.651.7
65.9,76.751.7
65.6,76.751.7
65.4,76.951.9
65.0,76.951.9
64.9,77.152.0
64.4,77.252.0
64.2,77.252.2
64.1,77.352.4
63.9,77.252.3
63.8,77.052.3
63.7,76.952.3
63.4,76.652.6
63.3,76.452.6
63.1,76.052.3
63.0,76.052.3
62.8,75.752.4
62.7,75.452.4
62.2,74.852.2
62.1,74.752.3
61.9,74.152.1
61.9,73.952.1
61.9,73.452.2
61.8,73.352.4
61.7,73.052.4
61.7,72.852.3
61.4,72.552.5
61.4,72.352.6
61.1,72.052.6
60.7,71.952.6
60.6,71.952.3
59.9,71.852.3
59.4,71.952.3
59.2,71.952.3
58.6,72.252.2
58.6,72.252.2
58.2,72.552.2
57.7,73.152.2
57.5,73.351.2
57.3,73.252.2
57.3,73.552.1
57.3,73.952.3
57.3,73.952.4
57.3,74.052.3
57.4,74.052.4
57.5,74.052.6
57.7,74.052.4
57.7,74.052.6
57.8,73.952.6
58.0,73.852.6
58.1,73.652.7
58.4,73.652.7
58.5,73.452.7
58.8,73.252.7
59.2,73.552.7
59.3,73.652.6
59.3,73.752.6
59.3,74.152.7
59.3,74.752.8
59.3,74.952.8
59.2,75.452.8
59.0,76.553.1
58.8,77.453.0
58.8,77.953.0
58.5,78.853.1
58.5,78.853.2
58.4,79.353.3
57.8,81.252.8
57.7,81.252.6
57.0,82.452.7
57.1,82.452.7
56.7,83.852.8
56.7,83.852.8
56.3,85.552.9
56.3,85.552.9
56.3,85.553.1
56.3,85.553.1
56.1,86.053.3
56.2,86.053.1
55.8,86.853.2
55.8,86.853.0
55.8,86.853.3
55.6,87.453.1
55.1,88.453.1
54.9,88.752.8
54.7,88.953.0
54.3,89.352.9
54.1,89.252.7
53.4,88.852.7
53.3,88.552.5
53.0,87.652.3
52.9,86.952.4
52.9,86.652.4
53.0,86.352.2
53.0,85.952.3
53.3,84.952.2
53.2,84.752.1
53.4,84.251.9
53.3,84.251.7
53.3,84.251.7
53.3,84.351.6
53.3,84.451.3
53.2,84.451.3
53.4,84.651.1
53.3,84.951.0
53.2,85.151.0
53.0,85.850.7
52.6,86.651.1
52.7,86.750.8
52.5,86.950.8
52.3,87.050.8
52.0,87.451.0
51.7,87.751.1
51.6,87.851.2
51.6,87.951.5
51.7,87.951.5
51.7,87.951.5
51.6,87.951.6
51.5,87.951.6
51.5,88.051.7
51.5,87.951.5
51.4,87.951.3
51.4,87.951.3
51.4,87.951.2
51.4,87.951.2
51.4,88.350.4
51.1,88.350.4
51.1,88.350.4
51.1,88.350.4
51.0,88.450.5
50.9,88.550.5
50.9,88.650.6
50.7,88.750.7
50.6,88.950.9
50.5,88.951.1
50.5,88.951.2
50.5,88.951.1
50.4,89.151.4
50.3,89.151.4
50.2,89.151.6
50.3,89.151.7
50.2,89.151.9
50.0,89.152.4
50.0,88.952.5
50.0,88.852.5
50.0,88.852.7
50.0,88.852.8
50.0,88.852.8
50.0,88.852.8
50.0,88.653.0
50.1,88.652.8
50.0,88.552.8
49.8,88.552.8
49.8,88.552.7
49.8,88.552.8
49.8,88.552.5
49.8,88.552.7
49.7,88.452.5
49.7,88.452.3
49.6,88.452.5
49.7,88.452.5
49.7,88.452.5
49.6,88.452.3
49.5,88.452.5
49.6,88.552.7
49.8,88.652.7
49.9,88.852.5
50.2,88.852.7
50.2,89.152.7
50.1,89.252.7
50.1,89.252.7
49.8,89.552.7
49.6,89.552.9
49.6,89.652.9
49.4,89.652.9
48.7,89.752.9
48.4,90.052.9
48.2,90.052.9
48.0,90.152.9
47.5,90.153.1
47.5,90.153.4
47.5,90.153.4
47.5,90.153.4
47.4,90.153.4
47.4,90.153.6
47.6,90.153.6
47.7,90.053.4
47.9,90.053.4
48.2,90.053.4
48.3,90.053.4
48.4,90.053.4
48.6,90.053.2
48.5,90.253.3
48.5,90.253.1
48.4,90.653.0
48.4,91.053.0
48.4,91.453.0
48.6,92.352.7
48.7,93.453.2
49.5,96.353.0
49.5,96.353.0
50.0,98.153.1
51.0,101.653.4
51.1,101.653.0
51.7,104.153.2
52.3,105.653.1
52.9,107.453.4
55.3,112.553.2
56.1,114.353.3
56.8,115.953.4
57.4,117.253.5
57.9,119.053.6
57.7,119.253.7
57.4,119.253.7
57.0,118.953.8
56.8,118.653.8
56.4,118.553.6
56.0,118.553.6
56.0,118.553.6
55.8,118.553.6
55.7,118.553.6
55.5,118.653.6
55.5,118.653.4
55.2,119.253.5
55.2,119.253.5
55.1,119.453.5
55.0,119.853.3
55.1,120.153.4
55.1,120.253.4
55.1,120.653.2
55.1,120.853.2
55.1,121.353.2
55.2,121.553.1
55.3,121.753.1
55.4,122.053.3
55.6,121.953.1
55.7,122.353.1
55.7,122.353.3
55.9,122.453.3
56.2,122.653.1
56.1,122.653.1
56.4,123.153.4
56.5,123.053.0
56.7,123.753.2
56.8,123.853.2
56.8,124.253.1
56.6,124.353.1
56.4,124.453.1
56.2,124.553.1
56.0,124.753.3
55.9,124.753.1
55.5,125.052.9
54.9,125.252.8
54.7,125.352.8
54.5,125.552.6
54.3,125.852.6
54.0,125.752.6
53.9,125.752.6
53.7,126.152.6
53.7,126.152.3
53.5,126.152.3
53.5,126.152.3
53.4,126.352.3
53.4,126.352.3
53.4,126.352.3
53.4,126.352.3
53.4,126.352.3
53.4,126.352.4
53.6,126.252.3
53.5,126.352.3
53.8,126.152.1
54.3,126.052.1
54.6,125.752.0
54.7,125.751.9
54.9,125.752.0
55.0,125.752.0
55.0,125.751.9
55.1,125.751.9
55.5,125.451.8
55.6,125.451.7
55.8,125.551.7
56.0,125.251.6
56.0,125.251.6
56.4,125.251.6
56.5,125.251.6
56.6,125.251.5
56.6,125.251.5
56.7,125.251.3
56.8,125.451.5
56.8,125.551.5
56.8,125.551.5
56.8,125.751.3
56.7,125.951.3
56.6,126.151.3
56.4,126.351.3
56.4,126.551.4
56.3,126.551.4
56.3,126.751.5
56.3,126.651.5
55.9,127.151.4
55.9,127.151.4
55.7,127.451.4
55.3,127.751.4
55.3,127.751.4
55.3,127.851.4
55.3,127.951.6
55.3,127.851.4
55.2,127.951.4
55.2,128.051.4
55.2,128.051.4
55.2,128.051.4
55.1,128.051.4
55.1,128.151.6
55.2,128.052.0
55.4,128.052.0
55.5,127.951.6
55.4,128.052.2
55.6,127.751.8
55.5,127.852.2
55.8,127.752.0
55.7,127.751.8
55.8,127.752.2
55.9,127.552.0
55.8,127.752.2
55.9,127.552.3
56.1,127.452.1
56.2,127.452.3
56.2,127.452.3
56.2,127.552.1
56.2,127.552.3
56.3,127.552.3
56.3,127.552.3
56.4,127.552.3
56.4,127.552.5
56.5,127.652.9
56.6,127.552.7
56.7,127.652.7
56.7,127.652.7
56.8,127.752.9
56.8,127.752.9
56.9,127.952.9
57.0,128.053.1
57.0,128.053.1
57.0,128.053.1
57.0,128.152.9
57.0,128.352.9
56.9,128.452.9
56.9,128.453.1
57.1,128.352.9
57.1,128.553.0
57.1,128.653.0
57.1,128.653.0
57.1,128.653.0
57.2,128.653.0
57.2,128.752.8
57.2,128.552.8
57.2,128.552.8
57.2,128.553.0
57.2,128.552.6
57.1,128.652.8
57.2,128.352.9
57.2,128.352.9
57.2,128.152.9
57.2,128.252.7
57.2,128.252.7
57.1,128.252.7
57.1,128.252.7
57.1,128.252.7
57.1,128.152.7
57.1,128.152.7
57.1,128.152.7
57.1,128.152.7
57.1,128.152.7
57.1,128.152.7
57.1,128.152.7
57.1,128.052.7
57.0,128.052.5
56.9,127.952.5
56.9,127.952.5
56.9,127.852.5
56.9,127.852.7
57.0,127.952.5
57.0,127.952.4
57.0,127.952.4
57.0,127.952.4
57.0,127.952.4
57.0,127.952.2
57.0,128.152.4
57.0,128.052.4
57.0,128.052.4
56.9,128.052.4
56.9,128.252.4
56.9,128.352.2
56.9,128.352.0
56.8,128.452.0
56.9,128.651.8
56.9,128.851.9
56.9,128.852.2
57.0,129.252.1
56.9,129.652.3
57.2,130.152.1
57.3,130.151.9
57.2,130.252.1
57.3,130.251.9
57.3,130.151.7
57.4,130.251.6
57.4,130.251.6
57.4,130.151.4
57.3,129.851.5
57.5,129.851.5
57.5,129.851.5
57.5,129.851.5
57.6,129.751.5
57.8,129.651.5
57.7,129.651.5
57.9,129.351.1
58.1,129.251.1
58.1,129.251.1
58.4,129.151.1
58.8,128.851.1
59.1,128.751.5
59.5,128.751.1
59.5,128.751.5
59.6,128.851.1
59.6,129.051.1
59.6,129.051.3
59.8,128.951.3
59.8,129.051.5
59.9,129.151.3
59.9,129.151.3
60.1,129.151.5
60.1,129.251.5
60.2,129.351.1
60.2,129.451.3
60.5,129.651.0
60.4,129.751.0
60.6,129.751.0
60.6,129.751.0
60.6,129.751.0
60.7,129.750.8
60.7,129.751.0
60.8,129.450.8
60.6,129.050.7
60.4,128.950.7
60.4,128.850.7
60.2,128.650.7
60.2,128.650.9
60.2,128.350.7
60.2,128.350.9
60.2,128.150.9
60.1,128.150.9
60.0,128.050.9
60.0,128.051.2
60.0,127.851.4
60.3,127.851.4
60.8,127.151.4
61.3,126.751.5
61.6,126.351.3
61.6,126.351.7
62.2,125.752.0
62.8,125.251.3
63.6,124.951.3
64.3,124.252.3
65.2,123.352.3
67.4,121.552.2
69.2,119.952.1
70.0,119.251.9
70.8,118.651.8
71.2,118.651.6
71.3,118.751.6
71.2,119.351.7
71.2,119.351.5
70.9,119.751.3
70.1,121.251.4
69.9,121.551.4
69.5,122.051.3
69.3,122.551.3
69.0,123.051.5
69.0,123.051.3
69.0,123.451.2
69.0,123.851.2
69.0,123.751.2
69.0,123.951.4
69.1,123.851.4
69.2,123.951.4
69.3,123.951.4
69.6,123.851.4
69.8,123.651.7
69.8,123.551.9
70.1,123.351.9
70.3,122.951.9
70.5,122.751.9
70.6,122.651.7
70.7,122.252.2
70.8,122.152.4
70.9,121.752.4
71.1,121.652.5
71.1,121.652.5
71.1,121.452.3
71.3,121.252.3
71.3,121.252.3
71.3,121.252.3
71.3,121.352.2
71.3,121.452.0
71.3,121.652.0
71.4,121.752.2
71.3,121.852.0
71.3,121.952.2
71.2,122.152.2
71.2,122.152.2
71.2,122.252.0
71.2,122.352.0
71.1,122.452.0
71.1,122.452.0
71.0,122.452.0
71.1,122.551.9
71.0,122.551.9
71.0,122.551.9
71.2,122.551.7
71.0,122.451.9
71.2,122.452.0
71.2,122.452.0
71.2,122.352.0
71.1,122.352.2
71.2,122.251.8
71.2,122.352.0
71.2,122.352.2
71.3,122.052.0
71.3,122.051.8
71.4,121.951.8
71.4,121.951.8
71.5,121.951.8
71.5,121.951.8
71.5,121.751.8
71.6,121.751.8
71.6,121.751.8
71.7,121.751.8
71.7,121.751.8
71.9,121.551.8
72.0,121.552.0
72.0,121.551.8
72.0,121.452.0
72.1,121.452.0
72.1,121.452.0
72.2,121.252.0
72.2,121.252.0
72.3,121.152.0
72.3,121.152.0
72.5,121.151.8
72.5,121.252.0
72.5,121.152.0
72.6,121.152.0
72.6,121.152.1
72.8,121.152.0
72.8,121.152.0
72.9,121.052.1
73.0,121.052.1
73.1,121.152.1
73.1,121.152.1
73.2,121.152.1
73.3,121.052.1
73.3,121.052.1
73.3,121.052.3
73.5,121.052.5
73.6,120.952.5
73.6,121.152.5
73.7,120.952.5
73.8,120.952.3
73.8,121.052.5
73.9,121.152.5
74.1,120.952.5
74.1,120.952.5
74.1,120.852.5
74.1,120.852.5
74.3,120.852.5
74.3,120.952.5
74.4,120.852.5
74.4,120.852.9
74.4,120.852.9
74.4,120.852.9
74.4,120.952.9
74.4,120.852.9
74.4,120.952.9
74.4,120.952.9
74.4,120.952.9
74.4,121.052.9
74.3,120.952.9
74.3,120.952.9
74.2,121.053.0
74.2,121.053.0
74.0,121.153.1
74.0,121.152.9
74.0,121.453.4
73.9,121.653.4
73.9,121.653.4
73.8,121.753.6
73.8,121.853.6
73.8,121.853.5
73.6,121.853.6
73.4,121.853.6
73.4,121.853.6
73.4,121.553.4
73.4,121.853.3
73.6,122.053.7
73.8,122.053.5
73.8,122.253.5
73.8,122.553.7
73.9,122.453.7
73.8,122.653.7
73.8,122.953.3
73.4,123.653.2
73.4,123.753.0
73.3,123.953.0
73.1,124.153.1
73.1,124.153.2
73.1,124.353.1
72.9,124.453.1
72.8,124.453.1
72.7,124.553.1
72.7,124.552.9
72.6,124.852.9
72.4,124.852.9
72.4,124.852.9
72.4,124.852.9
72.3,124.552.9
72.2,124.552.9
72.2,124.552.9
72.2,124.352.9
72.2,123.952.9
72.2,123.952.7
72.4,123.752.5
72.3,123.552.5
72.5,123.352.5
72.6,123.152.4
72.8,122.752.4
72.9,122.652.4
73.3,122.152.4
73.6,121.752.4
74.0,121.652.0
74.0,121.752.0
74.0,121.752.0
74.0,121.752.4
74.3,121.452.2
74.3,121.452.0
74.5,121.252.0
74.7,121.052.0
74.7,121.052.0
75.0,121.052.0
75.0,121.052.0
75.1,121.052.0
75.1,121.052.0
75.1,121.052.0
75.1,121.052.0
75.1,121.052.0
75.0,121.052.0
75.0,120.952.0
74.8,120.951.6
74.8,120.951.8
74.6,120.851.8
74.6,120.851.4
74.5,120.951.4
74.5,120.851.2
74.2,120.851.2
74.2,120.851.0
74.1,120.651.2
74.0,120.451.2
74.0,120.451.2
73.9,120.151.2
73.9,120.151.4
74.0,119.951.2
73.8,119.951.2
73.8,119.951.3
73.8,119.951.3
73.9,119.951.5
74.0,119.951.5
74.0,119.751.5
74.0,119.751.7
74.0,119.851.7
74.2,119.751.7
74.2,119.751.7
74.2,119.751.7
74.3,119.851.7
74.4,119.951.7
74.4,119.951.7
74.4,119.951.9
74.5,120.051.9
74.5,120.051.9
74.5,120.251.9
74.5,120.251.9
74.5,120.251.9
74.5,120.251.9
74.5,120.251.9
74.4,120.251.9
74.6,120.251.9
74.6,120.051.7
74.7,120.251.7
74.9,120.051.9
74.9,120.051.9
75.0,119.951.9
75.0,120.051.7
75.2,119.851.7
75.2,119.851.9
75.2,119.851.9
75.4,119.751.5
75.6,119.651.5
75.6,119.651.5
75.6,119.651.5
75.6,119.551.7
75.7,119.651.3
75.5,119.851.3
75.4,119.851.3
75.4,119.951.3
75.5,120.151.4
75.6,120.351.2
75.7,120.651.2
75.8,120.751.0
76.0,120.951.0
76.0,121.251.1
76.1,121.251.2
76.1,121.151.1
76.1,121.251.4
76.1,121.151.4
76.1,121.051.0
76.1,121.151.0
76.2,120.951.0
76.2,120.951.2
76.4,120.951.0
76.4,120.951.4
76.5,120.851.2
76.5,120.851.2
76.5,120.851.2
76.7,120.751.2
76.7,120.751.2
76.7,120.751.2
76.7,120.551.4
76.7,120.451.4
76.7,120.351.2
76.7,120.451.2
76.7,120.451.0
76.7,120.351.2
76.7,120.251.2
76.7,120.251.4
76.7,120.251.4
76.6,120.051.4
76.5,120.051.2
76.5,120.051.4
76.5,120.051.0
76.5,119.950.8
76.4,120.051.2
76.3,119.051.1
76.3,119.051.1
76.3,119.051.1
76.4,118.351.3
76.3,117.751.4
76.4,117.351.4
76.4,117.351.6
76.5,116.851.7
76.5,116.851.5
76.5,116.851.5
76.5,116.651.5
76.5,116.651.5
76.5,116.851.5
76.5,116.851.5
76.5,116.951.5
76.5,117.351.4
76.5,117.551.4
76.6,117.851.4
76.6,117.851.4
76.7,118.051.4
76.7,118.051.4
76.7,118.151.4
77.0,118.451.4
77.2,118.351.6
77.2,118.451.4
77.2,118.451.3
77.2,118.551.3
77.2,118.451.6
77.1,118.351.6
77.1,118.351.6
77.0,118.351.6
76.9,118.351.6
76.8,118.151.8
76.8,118.152.0
76.9,117.952.0
76.7,117.952.0
76.7,117.852.1
76.6,117.652.1
76.6,117.652.1
76.6,117.652.3
76.7,117.452.3
76.6,117.352.3
76.6,117.252.4
76.6,117.152.3
76.6,117.052.6
76.7,117.052.4
76.7,117.052.3
76.8,116.952.6
76.9,116.852.2
76.9,116.852.4
76.9,116.852.4
77.1,116.852.4
77.1,116.752.4
77.1,116.652.4
77.1,116.652.4
77.2,116.652.4
77.3,116.652.4
77.3,116.652.4
77.3,116.652.4
77.5,116.652.4
77.7,116.752.4
77.7,116.852.4
77.7,116.852.2
77.7,116.852.4
77.7,116.852.2
77.8,116.852.1
77.7,117.052.1
77.7,117.052.1
77.7,117.052.1
77.7,117.052.1
77.7,117.052.1
77.6,117.151.9
77.3,116.951.9
77.3,116.952.1
77.2,116.851.9
77.2,116.952.1
77.0,116.652.1
77.0,116.652.1
76.9,116.552.1
76.7,116.451.9
76.7,116.452.0
76.7,116.252.0
76.6,116.251.9
76.6,116.252.0
76.6,116.252.0
76.6,116.351.9
76.7,116.451.9
76.7,116.551.9
76.8,116.651.9
76.7,116.651.9
76.8,116.951.9
76.9,117.151.9
76.9,117.151.9
76.9,117.151.9
76.9,117.251.9
76.9,117.151.9
76.9,117.251.9
76.9,117.351.9
77.0,117.252.1
76.9,117.352.1
76.9,117.351.9
76.9,117.352.1
76.9,117.352.1
76.9,117.352.1
76.9,117.352.1
76.9,117.351.9
76.8,117.351.9
76.7,117.151.9
76.7,117.152.1
76.7,117.151.9
76.7,117.152.1
76.6,117.052.1
76.5,117.052.1
76.5,117.052.1
76.5,116.851.9
76.4,116.952.1
76.4,116.852.1
76.4,116.852.1
76.3,116.652.1
76.3,116.551.9
76.3,116.451.9
76.3,116.451.9
76.2,116.251.9
76.1,116.151.8
76.1,116.151.8
76.2,116.051.8
76.1,115.952.0
76.1,115.752.2
76.1,115.752.2
76.0,115.652.4
76.0,115.652.2
76.0,115.552.3
76.0,115.552.3
76.0,115.352.3
76.0,115.252.3
75.9,115.252.3
75.9,115.252.2
75.8,115.052.1
75.8,115.152.1
75.8,114.952.1
75.8,115.052.3
75.9,114.952.1
75.8,114.952.3
76.0,114.952.1
75.8,114.852.1
75.9,114.852.1
75.9,114.852.1
75.9,114.852.1
75.9,114.652.1
75.9,114.652.1
75.9,114.652.1
76.0,114.452.1
76.0,114.452.1
76.0,114.351.9
76.0,113.951.9
76.0,113.951.7
75.9,114.051.7
75.9,114.051.7
75.9,114.051.5
75.9,113.951.5
75.8,113.851.5
75.8,113.851.5
75.7,113.851.7
75.7,113.651.5
75.7,113.551.7
75.6,113.551.7
75.4,113.551.7
75.4,113.551.9
75.4,113.351.5
75.4,113.151.5
75.0,112.651.5
74.9,112.351.4
74.8,112.051.4
74.7,111.751.4
74.6,111.151.6
74.6,111.151.6
74.6,111.151.7
74.7,110.851.7
74.7,110.851.7
74.7,110.851.5
74.8,110.851.5
74.8,110.651.3
74.9,110.651.7
74.9,110.651.3
75.0,110.551.5
75.0,110.451.5
75.1,110.251.3
75.1,110.251.3
75.3,109.951.3
75.3,109.851.3
75.3,109.851.3
75.4,109.751.1
75.5,109.651.3
75.5,109.651.3
75.5,109.551.1
75.7,109.451.1
75.7,109.551.1
75.7,109.450.9
75.7,109.450.8
75.7,109.450.9
75.7,109.450.8
75.7,109.450.9
75.7,109.451.1
75.8,109.450.9
75.6,109.550.9
75.7,109.550.8
75.6,109.651.1
75.7,109.650.9
75.6,109.651.1
75.7,109.751.1
75.6,109.751.1
75.6,109.751.1
75.7,109.951.0
75.5,109.950.8
75.5,109.951.3
75.6,109.851.1
75.6,109.951.1
75.6,109.951.3
75.6,109.951.1
75.6,109.951.1
75.7,110.051.1
75.8,110.051.0
75.9,109.951.3
76.1,109.851.1
76.2,109.951.1
76.4,109.751.1
76.4,109.751.1
76.6,109.651.3
76.6,109.551.3
76.6,109.551.3
76.8,109.451.3
76.8,109.351.3
76.8,109.351.3
76.8,109.351.3
77.0,109.051.3
77.0,109.151.1
77.0,109.151.3
77.0,108.851.2
77.0,108.851.2
77.0,108.851.4
77.0,108.851.4
76.8,109.051.4
76.8,108.951.4
76.8,109.051.6
76.8,109.051.4
76.6,109.451.6
76.6,109.451.6
76.6,109.551.6
76.6,109.551.5
76.6,109.551.5
76.6,109.551.5
76.6,109.551.3
76.6,109.551.3
76.4,109.551.3
76.4,109.551.3
76.4,109.551.3
76.2,109.851.3
76.2,109.851.3
76.2,109.851.3
76.2,109.851.3
76.2,109.851.3
76.2,109.951.3
76.2,109.951.3
76.0,110.151.3
76.0,110.151.1
75.9,110.351.3
75.7,110.551.3
75.7,110.651.3
75.6,110.651.3
75.5,110.851.5
75.5,110.851.4
75.4,111.051.5
75.4,110.951.4
75.3,111.151.4
75.3,111.151.4
75.4,111.151.6
75.3,110.951.5
75.4,110.951.5
75.3,110.851.4
75.3,110.651.5
75.1,110.651.3
75.1,110.551.3
74.9,110.351.5
74.8,110.051.5
74.5,109.751.3
74.4,109.651.3
74.3,109.251.3
74.2,109.251.3
74.2,108.951.3
74.1,108.651.2
74.1,108.551.2
74.1,108.351.2
74.1,108.351.2
74.1,108.451.4
74.3,108.251.2
74.2,108.351.4
74.4,108.051.4
74.6,107.951.4
74.6,107.951.4
74.8,107.651.3
74.8,107.651.3
74.8,107.651.7
74.9,107.451.9
74.9,107.451.7
75.0,107.252.2
75.0,107.052.2
75.0,107.052.2
