115.6,77.175.1
110.0,81.274.9
110.4,81.374.1
110.8,81.373.8
111.2,81.372.6
111.7,81.372.0
111.8,81.372.0
111.9,81.372.0
112.5,81.472.0
112.8,81.472.1
113.4,81.372.3
113.7,81.172.4
114.5,80.872.5
115.0,80.673.0
115.1,80.373.3
115.2,80.173.6
115.3,79.973.9
115.1,79.074.1
115.1,78.574.1
115.1,77.974.1
115.1,77.474.0
115.2,77.273.9
116.4,75.874.0
117.0,75.374.0
118.3,74.874.4
119.2,74.574.8
120.9,73.974.9
122.4,73.575.1
123.4,73.175.2
124.5,73.075.2
125.2,72.775.2
125.8,72.574.5
126.5,72.474.1
126.9,72.374.1
127.0,72.373.8
127.8,72.574.0
128.2,72.673.6
128.6,73.073.4
129.0,73.372.9
129.4,73.771.2
130.3,74.372.1
130.5,74.871.5
131.5,76.770.6
132.2,77.570.3
132.8,78.669.6
133.2,79.569.3
133.7,80.968.5
134.0,81.567.9
134.1,82.167.5
134.1,83.066.6
134.1,83.666.0
134.1,83.865.4
133.5,84.464.6
133.0,84.764.1
133.0,84.763.6
132.4,85.063.3
131.9,85.162.7
131.5,85.162.7
130.7,85.462.9
129.9,85.562.6
129.2,85.562.1
127.5,85.561.9
126.4,85.561.4
125.5,85.761.6
123.1,85.860.9
120.1,86.160.3
117.6,86.260.1
116.3,86.260.1
114.9,86.260.0
112.2,86.060.1
110.9,85.960.4
108.5,85.960.8
107.4,85.961.1
106.3,85.961.4
105.3,85.862.1
104.2,85.662.9
101.8,85.263.5
100.5,84.863.7
99.5,84.464.1
98.3,83.764.0
97.7,83.463.7
96.7,82.663.4
95.9,81.663.3
95.3,81.262.9
94.6,80.262.5
93.5,78.961.9
93.1,78.461.5
92.3,77.160.9
91.9,76.660.8
90.9,75.560.5
90.7,75.060.7
90.5,74.960.6
90.0,74.561.1
89.8,74.461.2
89.6,74.361.4
89.4,74.261.4
89.1,74.361.5
89.2,74.361.5
89.1,74.361.2
89.1,74.361.2
89.2,74.361.2
89.2,74.361.1
89.5,74.160.9
90.1,73.960.9
90.5,73.660.5
90.9,73.460.5
91.1,73.460.5
91.9,72.860.4
92.9,72.360.2
93.3,71.959.9
93.6,71.559.5
94.2,70.959.1
94.6,70.458.6
94.9,70.058.3
95.0,69.558.0
95.3,68.657.5
95.3,68.357.5
95.5,66.856.4
95.6,65.856.0
95.5,64.955.3
95.4,64.555.0
95.2,63.554.3
95.1,63.053.6
95.1,62.553.1
94.9,62.052.3
94.9,61.352.0
95.0,61.151.7
95.0,60.651.3
95.1,60.051.0
95.4,59.450.9
