117.5,61.83.7
117.0,62.33.5
117.0,62.43.5
117.0,62.23.5
117.0,62.43.3
117.0,62.43.8
116.8,62.44.1
116.9,62.36.4
117.2,62.612.2
117.1,63.217.6
117.0,63.621.1
118.3,63.224.9
118.8,63.432.6
119.5,63.838.0
119.8,64.044.1
120.2,64.448.4
121.0,64.652.2
121.9,64.658.1
122.0,64.961.4
122.2,64.864.8
122.0,65.067.2
122.0,65.068.5
122.1,64.568.4
122.1,64.367.8
122.0,63.867.3
121.7,63.666.0
121.6,63.465.2
121.0,63.464.6
121.0,63.564.2
121.1,63.563.7
121.1,63.463.3
121.2,63.463.0
121.3,63.362.7
121.4,63.362.2
121.8,63.861.9
121.8,64.262.1
121.8,64.262.1
121.8,64.261.9
121.8,64.361.9
121.8,64.261.9
121.8,64.262.1
121.8,64.261.9
121.8,64.061.9
121.8,64.061.9
121.7,63.962.0
121.6,63.862.2
121.6,63.662.1
121.5,63.662.3
121.4,63.762.3
121.4,63.762.3
121.2,63.962.5
121.2,63.962.6
121.1,63.962.6
121.1,63.962.9
120.9,63.963.2
120.8,64.063.5
120.8,64.063.5
120.7,64.063.7
120.8,63.963.8
120.8,64.164.1
120.8,64.064.4
120.8,64.164.6
120.8,64.164.8
120.8,64.164.7
121.0,64.064.7
121.0,64.065.1
121.2,63.765.1
121.8,63.365.2
122.0,63.265.8
122.1,63.266.2
122.4,63.266.3
122.6,63.266.6
122.6,62.966.9
122.5,62.966.9
122.5,62.967.5
122.4,62.967.8
122.0,62.667.6
121.8,62.467.7
121.3,62.268.3
121.2,62.368.3
120.8,62.268.7
120.4,62.268.8
120.1,62.069.3
119.8,62.069.4
119.7,61.969.7
119.4,61.869.5
119.0,61.670.1
118.8,61.570.3
118.6,61.470.3
118.6,61.470.3
118.2,60.971.4
117.6,60.771.8
117.6,60.872.3
117.5,60.872.4
117.7,61.172.9
117.9,61.273.1
118.1,61.573.1
118.3,61.973.5
118.7,62.473.7
119.0,62.674.2
119.3,62.774.1
119.4,62.774.2
119.6,62.774.3
119.7,62.774.2
119.7,62.774.2
120.2,62.574.3
120.4,62.374.4
120.6,62.174.4
120.6,62.174.7
120.6,62.174.8
120.8,61.974.5
121.3,61.573.8
121.4,61.472.8
121.8,60.972.2
122.6,60.369.4
122.8,60.068.8
122.1,60.267.1
121.7,60.266.4
121.8,60.164.9
122.1,59.863.9
122.3,59.662.8
119.8,60.362.8
119.8,60.361.3
120.0,60.160.6
120.1,59.960.6
120.1,59.959.5
118.1,59.559.2
118.2,59.457.8
118.4,59.256.9
118.5,59.056.7
118.5,59.055.5
116.8,57.955.0
116.9,57.854.4
116.9,57.754.3
117.0,57.754.0
117.0,57.753.3
116.9,57.553.1
116.9,57.553.0
116.9,57.552.7
117.0,57.451.8
117.1,57.352.0
117.1,57.351.4
118.0,59.050.9
118.1,59.050.6
118.1,58.950.3
118.2,58.949.8
118.9,61.049.9
118.9,61.149.6
118.9,61.049.6
118.9,61.049.6
118.9,61.049.9
119.0,61.650.2
118.9,61.750.4
118.9,61.750.5
118.9,61.751.0
118.8,61.851.0
119.0,60.851.3
119.0,60.851.6
118.9,60.952.1
118.9,60.952.2
118.8,61.052.2
118.0,59.453.1
117.9,59.553.4
117.9,59.653.6
117.9,59.654.0
117.8,59.754.3
117.8,59.754.3
116.8,59.254.4
116.7,59.254.4
116.5,59.254.7
116.5,59.154.7
116.5,59.154.5
116.8,59.254.4
116.8,59.254.3
117.3,59.554.4
117.2,59.554.4
117.5,60.054.6
117.5,60.054.6
117.5,60.054.5
117.5,60.754.5
117.3,61.654.6
117.3,61.654.6
116.9,62.454.7
116.9,62.454.5
116.5,62.754.4
116.5,62.754.6
116.2,62.654.7
116.2,62.754.6
116.2,62.654.6
116.2,62.554.7
116.2,62.554.5
116.3,62.554.7
116.3,62.554.8
116.3,62.155.1
116.3,62.255.2
116.3,62.255.5
116.3,62.055.7
116.3,62.055.8
116.4,62.055.8
116.4,62.055.8
116.4,62.355.8
116.4,62.355.8
116.3,62.455.8
116.3,62.455.8
116.1,62.555.9
116.1,62.555.7
116.1,62.455.7
115.9,62.455.7
115.9,62.455.7
115.5,62.255.7
115.4,62.055.7
115.1,61.955.7
114.8,61.655.6
114.7,61.555.6
114.4,61.155.6
114.1,60.955.7
113.7,60.555.7
113.6,60.355.5
113.4,60.155.5
113.3,60.055.5
113.3,60.055.5
113.5,60.155.6
113.9,60.555.7
113.9,60.755.7
114.1,61.655.8
114.2,62.056.0
114.1,62.955.9
114.1,63.756.0
113.8,65.756.0
113.7,66.355.7
113.3,67.355.7
111.9,70.655.5
110.9,72.155.3
110.1,73.755.2
109.6,74.255.2
107.2,77.255.5
105.1,79.354.8
102.5,81.454.4
101.2,82.154.6
100.4,81.454.5
100.2,81.054.2
100.3,80.554.3
100.6,78.554.3
100.8,77.954.3
101.9,75.854.3
102.5,75.154.5
103.2,74.554.2
104.1,73.654.4
104.3,73.554.2
104.3,73.654.4
104.3,73.754.4
104.1,73.854.4
103.7,74.354.1
103.2,74.554.0
102.7,74.953.7
102.0,75.153.7
101.3,75.353.6
100.7,75.753.6
99.7,75.953.6
99.0,76.153.7
98.8,76.153.5
98.2,76.253.8
98.0,76.253.8
97.4,76.453.8
97.2,76.253.7
