119.7,72.074.7
110.7,76.873.2
110.8,76.771.8
110.9,76.470.9
111.0,76.470.6
111.0,76.370.3
111.1,76.370.4
111.2,76.370.3
111.2,76.370.1
111.2,76.369.9
111.3,76.369.6
111.1,76.569.3
111.0,76.468.8
111.3,76.667.3
111.8,76.766.5
112.6,76.865.7
113.6,76.865.0
114.1,76.765.0
114.4,76.764.7
114.8,76.764.4
115.0,76.764.0
115.1,76.863.4
115.5,76.862.3
115.8,77.062.0
116.0,76.961.7
116.1,76.961.2
116.2,76.960.7
116.0,76.860.2
116.1,76.859.6
116.0,76.859.1
115.9,76.758.7
115.7,76.758.6
115.6,76.758.3
115.7,76.758.1
115.7,76.857.8
115.7,77.157.6
115.8,77.157.6
115.8,77.157.6
116.0,77.358.0
116.2,77.258.0
116.5,77.358.1
117.1,77.558.3
117.5,77.558.7
118.0,77.858.8
118.4,77.959.3
118.8,78.259.5
118.9,78.360.0
118.9,78.360.0
119.0,78.560.2
118.8,78.560.7
118.6,78.861.5
118.5,78.861.7
118.6,79.162.2
118.8,79.163.0
118.8,79.363.4
118.9,79.364.0
118.8,79.064.5
118.8,78.864.5
118.6,78.664.3
118.5,78.264.4
118.4,78.164.4
118.5,77.764.3
118.4,77.564.5
118.3,77.564.5
118.2,77.164.7
118.1,77.164.9
118.0,76.964.9
118.3,76.765.2
118.5,76.765.5
118.5,76.965.7
118.6,77.265.9
118.6,77.566.1
118.6,77.566.2
118.4,77.866.1
118.3,78.166.1
118.1,78.366.2
117.8,78.465.9
117.8,78.565.7
117.3,78.565.7
117.1,78.565.2
116.8,78.465.1
116.4,78.464.9
116.0,78.464.6
115.9,78.364.2
115.8,78.263.7
115.8,78.163.6
115.7,78.163.6
115.7,77.963.2
115.7,77.762.9
116.0,77.462.8
116.3,77.062.5
116.6,76.862.4
116.6,76.862.6
117.1,76.262.4
118.5,75.061.9
118.9,74.561.9
119.3,74.261.8
119.9,73.561.3
120.2,73.260.9
120.4,73.060.6
120.5,72.960.3
120.4,72.659.9
120.0,72.559.6
120.0,72.459.3
119.5,72.258.9
118.6,71.958.6
118.1,71.858.4
117.1,71.758.3
116.1,71.658.6
115.2,71.758.7
114.5,71.858.9
113.3,72.259.1
113.0,72.259.6
112.6,72.459.6
112.1,72.459.6
112.1,72.459.9
111.3,72.860.4
110.6,73.460.5
110.3,73.660.8
109.8,73.860.5
109.5,73.960.5
109.3,74.360.4
108.5,75.060.3
107.7,75.760.4
106.9,76.860.0
106.7,77.459.9
106.4,78.559.7
106.5,78.859.8
106.4,80.059.5
106.9,80.759.4
107.3,81.659.4
107.5,82.459.3
107.8,83.059.2
108.4,84.359.0
108.7,84.958.5
109.3,85.858.4
109.7,86.758.0
111.2,88.958.0
111.9,89.757.8
112.9,90.757.7
114.4,92.057.8
115.9,93.057.5
118.4,94.157.6
120.4,94.957.9
122.5,95.758.0
124.6,96.658.0
127.0,97.558.6
128.6,98.058.7
129.9,98.758.6
132.3,99.259.1
